"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"SBY","Silver Bay Realty Trust Corp.","14.48","523607891.68","n/a","United States","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sby",
"SRAQU","Silver Run Acquisition Corporation","10.5","0","n/a","United States","2016","Finance","Business Services","http://www.nasdaq.com/symbol/sraqu",
"SSNI","Silver Spring Networks, Inc.","13.62","693082370.1","n/a","United States","2013","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ssni",
"SSRI","Silver Standard Resources Inc.","5.46","441312602.64","n/a","Canada","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ssri",
"SLW","Silver Wheaton Corp","17.23","6935483351","n/a","Canada","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/slw",
"SAMG","Silvercrest Asset Management Group Inc.","12.25","153249484.5","n/a","United States","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"SFNC","Simmons First National Corporation","44.04","1337236241.16","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfnc",
"SPG","Simon Property Group, Inc.","201.44","63416262894.56","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","71.61","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spg^j",
"SSD","Simpson Manufacturing Company, Inc.","36.56","1765581331.36","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ssd",
"SLP","Simulations Plus, Inc.","8.61","146077268.61","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","46.92","2816815361.76","n/a","China","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","30.35","2874612025.8","n/a","United States","1995","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbgi",
"SINO","Sino-Global Shipping America, Ltd.","0.5011","4319903.4251","n/a","United States","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","47.32","5110560000","n/a","China","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/shi",
"SVA","Sinovac Biotech, Ltd.","6.36","354949443.96","n/a","China","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","3.87","19721499767.64","n/a","United States","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"SITO","SITO Mobile, Ltd.","2.79","47869480.8","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sito",
"SIX","Six Flags Entertainment Corporation New","53.82","4928738777.82","n/a","United States","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six",
"SZMK","Sizmek Inc.","2.84","82192888.72","n/a","United States","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/szmk",
"SJW","SJW Corporation","35.77","730356402.79","n/a","United States","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","20.14","13166078133.68","n/a","South Korea","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","30.22","4724240440.28","n/a","United States","1999","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/skx",
"SKUL","Skullcandy, Inc.","3.6","102774160.8","n/a","United States","2011","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/skul",
"SKYS","Sky Solar Holdings, Ltd.","2.42","117983065.86","n/a","Hong Kong","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/skys",
"SKY","Skyline Corporation","7.25","60836519","n/a","United States","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/sky",
"SKLN","Skyline Medical Inc.","0.202","10078617.29","n/a","United States","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/skln",
"MOBI","Sky-mobi Limited","2.09","58729000","n/a","China","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mobi",
"SPU","SkyPeople Fruit Juice, Inc.","2.8622","9538816.7314","n/a","China","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/spu",
"SKYW","SkyWest, Inc.","19.14","978581153.88","n/a","United States","1986","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","76.2","14605132080","n/a","United States","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/swks",
"SLG","SL Green Realty Corporation","94.27","9432188149.45","n/a","United States","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/slg",
"SLG^I","SL Green Realty Corporation","26.51","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slg^i",
"SLI","SL Industries, Inc.","34.5","136654500","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sli",
"ISM","SLM Corporation","23.09","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ism",
"JSM","SLM Corporation","19.24","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jsm",
"OSM","SLM Corporation","24.3396","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/osm",
"SLM","SLM Corporation","6.27","2673001351.35","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slm",
"SLMAP","SLM Corporation","47.209","155789700","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmap",
"SLMBP","SLM Corporation","42.6","170400000","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmbp",
"SM","SM Energy Company","18.58","1264880804.68","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sm",
"SFS","Smart","15.68","1155120966.72","n/a","United States","2014","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfs",
"SMT","SMART Technologies Inc.","0.3741","45801033.072","n/a","Canada","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/smt",
"SMBK","SmartFinancial, Inc.","17.84","102319411.12","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/smbk",
"SNN","Smith & Nephew SNATS, Inc.","32.32","14793627753.92","n/a","United Kingdom","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/snn",
"SWHC","Smith & Wesson Holding Corporation","26.52","1461492907.68","n/a","United States","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/swhc",
"AOS","Smith (A.O.) Corporation","74.85","6571785688.8","n/a","United States","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/aos",
"SMSI","Smith Micro Software, Inc.","0.6244","28553357.4368","n/a","United States","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","1.431","23590113.705","n/a","Canada","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/smtx",
"SNA","Snap-On Incorporated","157.84","9169245226","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sna",
"LNCE","Snyder&#39;s-Lance, Inc.","30.74","2181842939.76","n/a","United States","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/lnce",
"SQM","Sociedad Quimica y Minera S.A.","20.47","5387632846.28","n/a","Chile","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sqm",
"SODA","SodaStream International Ltd.","13.59","285912236.52","n/a","Israel","2010","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/soda",
"SOHU","Sohu.com Inc.","49.89","1929068392.26","n/a","China","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sohu",
"SLRA","Solar Capital Ltd.","24.59","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slra",
"SLRC","Solar Capital Ltd.","17.21","727124857.77","n/a","United States","2010","n/a","n/a","http://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","14.11","162735074.65","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/suns",
"SCTY","SolarCity Corporation","22.22","2175629237.54","n/a","United States","2012","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/scty",
"SEDG","SolarEdge Technologies, Inc.","24.24","974937235.92","n/a","Israel","2015","Technology","Semiconductors","http://www.nasdaq.com/symbol/sedg",
"SZYM","Solazyme, Inc.","2.1","172090638.3","n/a","United States","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/szym",
"XPL","Solitario Exploration & Royalty Corp","0.469","18330953.641","n/a","United States","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/xpl",
"SAH","Sonic Automotive, Inc.","18.55","854046433.45","n/a","United States","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/sah",
"SONC","Sonic Corp.","31.62","1553152297.62","n/a","United States","1991","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sonc",
"SOFO","Sonic Foundry, Inc.","6.75","29501820","n/a","United States","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sofo",
"SON","Sonoco Products Company","47.91","4837053870.78","n/a","United States","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/son",
"SONS","Sonus Networks, Inc.","7.35","363675633.3","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sons",
"SNE","Sony Corp Ord","25.47","32126973630.66","n/a","Japan","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/sne",
"SPHS","Sophiris Bio, Inc.","1.39","23414183.04","n/a","United States","2013","n/a","n/a","http://www.nasdaq.com/symbol/sphs",
"SORL","SORL Auto Parts, Inc.","1.65","31853119.65","n/a","China","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sorl",
"SRNE","Sorrento Therapeutics, Inc.","4.98","191061519.66","n/a","United States","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/srne",
"BID","Sotheby&#39;s","24.93","1544224580.46","n/a","United States","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"SOHO","Sotherly Hotels Inc.","5.23","75786434.22","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/soho",
"SOHOL","Sotherly Hotels LP","25.5801","0","n/a","United States","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sohol",
"SOHOM","Sotherly Hotels LP","25.5","0","n/a","United States","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sohom",
"SFUN","SouFun Holdings Limited","5.56","2402137952","n/a","China","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/sfun",
"SFBC","Sound Financial Bancorp, Inc.","22.8","56222679.6","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sfbc",
"SOR","Source Capital, Inc.","35.71","309078620.4","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sor",
"SJI","South Jersey Industries, Inc.","27.74","1973166505.68","n/a","United States","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji",
"SSB","South State Corporation","63.22","1528760878.44","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ssb",
"SOCB","Southcoast Financial Corporation","13.06","92774988.06","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/socb",
"SXE","Southcross Energy Partners, L.P.","1.28","52011944.96","n/a","United States","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe",
"SCE^B","Southern California Edison Company","23.55","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^b",
"SCE^C","Southern California Edison Company","24.43","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^c",
"SCE^D","Southern California Edison Company","24.6142","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^d",
"SCE^E","Southern California Edison Company","25.0339","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^e",
"SCE^F","Southern California Edison Company","25.53","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^f",
"SCE^G","Southern California Edison Company","25.3","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^g",
"SCE^H","Southern California Edison Company","26.81","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^h",
"SCE^J","Southern California Edison Company","26.17","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^j",
"SCE^K","Southern California Edison Company","26.37","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^k",
"SO","Southern Company (The)","50.9","46463912045.5","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","27.06","0","n/a","United States","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/soja",
"SCCO","Southern Copper Corporation","27.97","21640586747.9","n/a","United States","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/scco",
"SFST","Southern First Bancshares, Inc.","25.7","162450085.5","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","23.49","174728391.84","n/a","United States","n/a","Finance","Banks","http://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","12.17","148941851.31","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","25.69","641591000.12","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbsi",
"LUV","Southwest Airlines Company","44.06","28113365609.92","n/a","United States","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/luv",
"OKSB","Southwest Bancorp, Inc.","15.45","300554195.7","n/a","United States","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/oksb",
"SWX","Southwest Gas Corporation","65.58","3112195892.82","n/a","United States","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/swx",
"SGB","Southwest Georgia Financial Corporation","14.6","37198420.2","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sgb",
"SWN","Southwestern Energy Company","7.38","2875723788.6","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swn",
"SWNC","Southwestern Energy Company","18.77","0","n/a","United States","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swnc",
